Source,TVType,ProgramType,SpotCost,Month,Program,DayPart,SpotName,Length,Calls,Leads,Oldest,Old,Base
GRIT,DN,Western,1194.505,"June, 2017",LARAMIE,3,HABD REV 120 TEST,120,10,9,111,205,238331
GRIT,DN,Western,1194.505,"June, 2017",LARAMIE,3,HABD REV 120 TEST,120,8,5,136,216,246392
GRIT,DN,Western,1194.505,"June, 2017",LARAMIE,2,HEAR A BTR DAY 120,120,6,5,83,178,188145
GRIT,DN,Western,1194.505,"June, 2017",LARAMIE,3,HABD REV 120 TEST,120,4,4,136,234,277342
GRIT,DN,Western,1194.505,"June, 2017",LARAMIE,2,HEAR A BTR DAY 120,120,3,2,77,140,148885
GRIT,DN,Western,1194.505,"June, 2017",LARAMIE,3,HEAR A BTR DAY 120,120,5,4,125,228,257921
GRIT,DN,Western,1194.505,"June, 2017",LARAMIE,3,HEAR A BTR DAY 120,120,8,8,107,172,200082
GRIT,DN,Western,1194.505,"June, 2017",LARAMIE,2,HABD REV 120 TEST,120,3,3,105,153,176736
GRIT,DN,Western,1102.62,"June, 2017",LARAMIE,2,HEAR A BTR DAY 120,120,12,7,155,212,226297
GRIT,DN,Western,1102.62,"June, 2017",LARAMIE,3,HEAR A BTR DAY 120,120,13,10,135,207,231115
GRIT,DN,Western,1102.62,"July, 2017",LARAMIE,3,HABD REV 120 TEST,120,5,4,152,245,272692
GRIT,DN,Western,1102.62,"July, 2017",LARAMIE,2,HABD REV 120 TEST,120,25,20,153,190,218337
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HEAR A BETTER DAY 60,60,1,0,110,162,168552
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HABD 60 TEST,60,3,2,116,243,264891
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HEAR A BETTER DAY 60,60,0,0,112,175,205357
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HABD 60 TEST,60,1,1,133,221,261697
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HABD 60 TEST,60,6,4,129,222,260871
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HABD 60 TEST,60,6,4,140,219,242256
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HEAR A BETTER DAY 60,60,1,1,78,140,151508
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HABD 60 TEST,60,8,8,136,222,249563
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HEAR A BETTER DAY 60,60,2,1,98,185,212509
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HABD 60 TEST,60,4,2,124,193,223058
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HABD 60 TEST,60,3,3,119,198,218627
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HEAR A BETTER DAY 60,60,3,2,146,257,272353
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HEAR A BETTER DAY 60,60,2,1,150,252,266878
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HABD 60 TEST,60,4,3,85,143,161602
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HABD 60 TEST,60,0,0,86,157,179841
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HEAR A BETTER DAY 60,60,3,3,117,189,209726
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HABD 60 TEST,60,0,0,73,126,135351
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,2,HABD 60 TEST,60,6,3,74,151,173154
GRIT,DN,Western,551.31,"July, 2017",LARAMIE,3,HEAR A BETTER DAY 60,60,4,3,116,183,206580
GRIT,DN,Western,1102.62,"July, 2017",LARAMIE,2,HABD REV 120 TEST,120,8,4,102,174,185131
GRIT,DN,Western,1102.62,"August, 2017",LARAMIE,2,HABD REV 120 TEST,120,15,13,87,173,
COZ,DN,Western,689.1375,"January, 2017",LASSIE,2,HEAR A BTR DAY 120,120,3,3,32,46,51551
COZ,DN,Western,689.1375,"January, 2017",LASSIE,2,HEAR A BTR DAY 120,120,5,5,56,75,81454
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,3,2,19,53,59308
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,1,0,15,48,64144
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,5,5,15,48,64144
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,2,2,38,82,91328
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,7,4,20,45,52490
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,4,4,24,73,80392
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,3,3,26,64,68611
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,4,2,33,49,54482
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,2,1,45,91,103623
COZ,DN,Western,689.1375,"February, 2017",LASSIE,2,HEAR A BTR DAY 120,120,3,3,20,49,57938
COZ,DN,Western,689.1375,"March, 2017",LASSIE,2,HEAR A BTR DAY 120,120,1,1,38,82,92788
COZ,DN,Western,689.1375,"March, 2017",LASSIE,2,HEAR A BTR DAY 120,120,6,3,25,86,101684
COZ,DN,Western,689.1375,"March, 2017",LASSIE,2,HEAR A BTR DAY 120,120,3,1,26,63,80242
COZ,DN,Western,689.1375,"March, 2017",LASSIE,2,HEAR A BTR DAY 120,120,7,7,18,62,65821
COZ,DN,Western,689.1375,"April, 2017",LASSIE,2,HEAR A BTR DAY 120,120,4,3,28,68,73978
COZ,DN,Western,689.1375,"April, 2017",LASSIE,2,HEAR A BTR DAY 120,120,0,0,30,73,88353
COZ,DN,Western,689.1375,"April, 2017",LASSIE,2,HEAR A BTR DAY 120,120,0,0,31,65,73764
COZ,DN,Western,689.1375,"April, 2017",LASSIE,2,HEAR A BTR DAY 120,120,1,1,35,66,71849
COZ,DN,Western,689.1375,"April, 2017",LASSIE,7,HEAR A BTR DAY 120,120,3,3,31,83,94691
COZ,DN,Western,689.1375,"April, 2017",LASSIE,2,HEAR A BTR DAY 120,120,2,1,18,57,72441
COZ,DN,Western,689.1375,"May, 2017",LASSIE,2,HEAR A BTR DAY 120,120,1,1,29,57,72546
COZ,DN,Western,689.1375,"May, 2017",LASSIE,2,HEAR A BTR DAY 120,120,0,0,31,58,66441
COZ,DN,Western,689.1375,"May, 2017",LASSIE,2,HEAR A BTR DAY 120,120,1,1,21,44,67290
COZ,DN,Western,689.1375,"May, 2017",LASSIE,2,HEAR A BTR DAY 120,120,3,3,9,36,39005
COZ,DN,Western,735.08,"June, 2017",LASSIE,2,HEAR A BTR DAY 120,120,1,1,12,30,34299
COZ,DN,Western,735.08,"June, 2017",LASSIE,2,HEAR A BTR DAY 120,120,1,0,16,48,54835
COZ,DN,Western,735.08,"June, 2017",LASSIE,2,HEAR A BTR DAY 120,120,1,1,31,46,60883
COZ,DN,Western,689.1375,"June, 2017",LASSIE,7,HEAR A BTR DAY 120,120,3,3,41,87,111989
COZ,DN,Western,735.08,"June, 2017",LASSIE,1,HABD REV 120 TEST,120,4,4,22,50,62176
COZ,DN,Western,735.08,"June, 2017",LASSIE,2,HABD REV 120 TEST,120,1,0,21,33,40187
COZ,DN,Western,689.1375,"June, 2017",LASSIE,7,HEAR A BTR DAY 120,120,2,2,35,64,66036
COZ,DN,Western,367.54,"July, 2017",LASSIE,2,HEAR A BETTER DAY 60,60,0,0,31,63,70953
COZ,DN,Western,367.54,"July, 2017",LASSIE,2,HABD 60 TEST,60,0,0,16,44,47803
COZ,DN,Western,643.195,"July, 2017",LASSIE,7,HABD REV 120 TEST,120,2,2,24,29,47411
WGNA,CBL,Crime Drama,3491.63,"January, 2017",LAW & ORDER,2,HEAR A BTR DAY 120,120,14,10,86,123,175770
WGNA,CBL,Crime Drama,3491.63,"January, 2017",LAW & ORDER,2,HEAR A BTR DAY 120,120,7,5,44,87,139154
WGNA,CBL,Crime Drama,2756.55,"February, 2017",LAW & ORDER,2,HEAR A BTR DAY 120,120,10,8,74,121,152992
WGNA,CBL,Crime Drama,2756.55,"February, 2017",LAW AND ORDER,2,HEAR A BTR DAY 120,120,14,10,87,139,165309
GRIT,DN,Western,1378.275,"April, 2017",LAW OF THE LAWLESS,2,HEAR A BTR DAY 120,120,12,9,47,102,136336
CNN,CBL,News,8820.96,"March, 2017",LEAD WITH JAKE TAPPE,3,HEAR A BTR DAY 120,120,33,21,413,609,789995
CNN,CBL,News,8820.96,"March, 2017",LEAD WITH JAKE TAPPE,3,HEAR A BTR DAY 120,120,58,47,538,807,999312
CNN,CBL,News,8820.96,"March, 2017",LEAD WITH JAKE TAPPE,3,HEAR A BTR DAY 120,120,43,31,545,802,1003918
VEL,CBL,Lifestyle,689.1375,"March, 2017",LEGENDARY MOTORCAR,2,HEAR A BTR DAY 120,120,1,1,16,41,52763
VEL,CBL,Lifestyle,689.1375,"March, 2017",LEGENDARY MOTORCAR,3,HEAR A BTR DAY 120,120,5,4,27,53,62688
VEL,CBL,Lifestyle,689.1375,"August, 2017",LEGENDARY MOTORCAR,2,HABD REV 120 TEST,120,6,5,41,83,
VEL,CBL,Lifestyle,689.1375,"August, 2017",LEGENDARY MOTORCAR,3,HABD REV 120 TEST,120,4,4,41,83,
CBS,NW,Game Show,47780.2,"April, 2017","LET'S MAKE A DEAL",2,HEAR A BTR DAY 120,120,128,94,1597,2521,3170806
CBS,NW,Game Show,47780.2,"April, 2017","LET'S MAKE A DEAL",2,HEAR A BTR DAY 120,120,332,235,1581,2469,3003570
CBS,NW,Game Show,47780.2,"May, 2017","LET'S MAKE A DEAL",2,HEAR A BTR DAY 120,120,168,123,1472,2335,2817248
CBS,NW,Game Show,11026.2,"June, 2017","LET'S MAKE A DEAL",2,HEAR A BTR DAY 120,120,87,67,1588,3176,
CBS,NW,Game Show,47780.2,"June, 2017","LET'S MAKE A DEAL",2,HEAR A BTR DAY 120,120,255,187,1588,3176,
CBS,NW,Game Show,24808.95,"February, 2017","LET'S MAKE A DEAL 2",2,HEAR A BETTER DAY 60,60,89,61,1584,2589,3189865
CBS,NW,Game Show,24808.95,"February, 2017","LET'S MAKE A DEAL 2",2,HEAR A BETTER DAY 60,60,102,74,1657,2512,3113664
COZ,DN,Western,689.1375,"January, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,16,9,29,92,119256
COZ,DN,Western,689.1375,"January, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,5,5,42,113,147533
COZ,DN,Western,689.1375,"January, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,5,5,58,123,132238
COZ,DN,Western,689.1375,"January, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,16,12,37,99,114418
COZ,DN,Western,689.1375,"January, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,20,68,77476
COZ,DN,Western,689.1375,"January, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,3,37,96,142813
COZ,DN,Western,689.1375,"January, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,7,5,28,85,111385
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,1,25,80,94755
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,7,5,25,66,78471
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,3,34,100,130160
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,2,19,78,95539
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,4,23,78,90909
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,2,27,87,94655
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,8,6,22,70,77706
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,7,7,32,119,134892
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,1,46,110,131010
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,6,3,38,117,138779
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,5,5,25,92,97649
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,1,18,62,76855
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,22,76,93456
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,1,34,90,113950
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,1,26,86,120847
COZ,DN,Western,689.1375,"February, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,2,30,113,141085
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,26,92,98674
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,4,30,87,95670
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,0,24,77,100519
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,2,18,72,109889
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,3,20,81,92790
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,0,43,101,108387
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,39,104,120318
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,2,23,81,90589
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,8,7,47,116,131605
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,33,103,129686
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,8,6,47,128,141101
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,4,32,104,129722
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,6,5,21,57,79706
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,10,7,17,80,102882
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,2,32,95,134141
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,3,26,99,110698
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,4,32,114,131573
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,39,113,131806
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,6,6,35,109,115716
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,3,45,103,117487
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,0,0,34,98,112732
COZ,DN,Western,689.1375,"March, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,6,5,26,78,87488
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,6,3,40,104,122182
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,1,35,88,98330
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,8,6,21,77,101377
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,1,39,73,101126
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,5,4,21,104,115824
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",7,HEAR A BTR DAY 120,120,3,2,45,104,118561
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,3,29,86,106129
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,3,29,84,96495
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,12,8,29,88,114566
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,0,0,30,90,105541
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,0,0,41,98,108217
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,1,41,112,118784
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,7,7,26,68,72430
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,35,70,82676
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,1,27,73,96332
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,3,27,64,78796
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,0,29,68,85026
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,2,32,95,103234
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,1,32,92,104773
COZ,DN,Western,689.1375,"April, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,1,18,86,117241
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,1,19,62,74243
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,2,19,71,86128
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,3,24,64,99925
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,3,2,40,78,106186
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,5,3,31,85,93228
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,16,70,89136
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,12,5,14,50,69427
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,1,1,25,72,90082
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,2,16,61,74248
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,0,0,9,34,38160
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,3,14,42,57320
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,4,3,25,56,62746
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,2,1,23,60,87208
COZ,DN,Western,689.1375,"May, 2017","LITTLE HOUSE ON THE ",2,HEAR A BTR DAY 120,120,0,0,23,49,60572
COZ,DN,Western,689.1375,"June, 2017","LITTLE HOUSE ON THE ",7,HEAR A BTR DAY 120,120,0,0,30,72,109307
COZ,DN,Western,689.1375,"June, 2017","LITTLE HOUSE ON THE ",7,HEAR A BTR DAY 120,120,2,2,27,73,74335
COZ,DN,Western,689.1375,"June, 2017","LITTLE HOUSE ON THE ",7,HEAR A BTR DAY 120,120,10,5,38,84,90233
COZ,DN,Western,735.08,"June, 2017","LITTLE HOUSE ON THE ",2,HABD REV 120 TEST,120,5,3,14,72,75815
COZ,DN,Western,735.08,"June, 2017","LITTLE HOUSE ON THE ",2,HABD REV 120 TEST,120,6,6,32,61,72998
COZ,DN,Western,689.1375,"June, 2017","LITTLE HOUSE ON THE ",7,HEAR A BTR DAY 120,120,2,1,40,73,80142
COZ,DN,Western,367.54,"July, 2017","LITTLE HOUSE ON THE ",2,HEAR A BETTER DAY 60,60,0,0,27,51,59394
COZ,DN,Western,367.54,"July, 2017","LITTLE HOUSE ON THE ",2,HEAR A BETTER DAY 60,60,1,1,13,37,54127
COZ,DN,Western,367.54,"July, 2017","LITTLE HOUSE ON THE ",2,HABD 60 TEST,60,0,0,17,53,66303
COZ,DN,Western,367.54,"July, 2017","LITTLE HOUSE ON THE ",2,HABD 60 TEST,60,2,1,25,56,63857
COZ,DN,Western,367.54,"July, 2017","LITTLE HOUSE ON THE ",2,HABD 60 TEST,60,1,1,22,40,50643
INSP,CBL,Western,2113.355,"April, 2017","LITTLE HOUSE ON THE ",3,HEAR A BTR DAY 120,120,6,5,93,219,258326
INSP,CBL,Western,2113.355,"April, 2017","LITTLE HOUSE ON THE ",3,HEAR A BTR DAY 120,120,5,4,75,193,235539
INSP,CBL,Western,2113.355,"April, 2017","LITTLE HOUSE ON THE ",3,HEAR A BTR DAY 120,120,7,4,95,174,211374
INSP,CBL,Western,1653.93,"June, 2017","LITTLE HOUSE ON THE ",3,HEAR A BTR DAY 120,120,13,9,111,258,285038
INSP,CBL,Western,1653.93,"June, 2017","LITTLE HOUSE ON THE ",3,HEAR A BTR DAY 120,120,11,10,191,316,364032
INSP,CBL,Western,1653.93,"June, 2017","LITTLE HOUSE ON THE ",3,HEAR A BTR DAY 120,120,13,10,194,321,375251
INSP,CBL,Western,1653.93,"June, 2017","LITTLE HOUSE ON THE ",3,HEAR A BTR DAY 120,120,12,11,148,246,290417
INSP,CBL,Western,1653.93,"June, 2017","LITTLE HOUSE ON THE ",3,HEAR A BTR DAY 120,120,7,7,118,245,279166
INSP,CBL,Western,1653.93,"July, 2017","LITTLE HOUSE ON THE ",3,HABD REV 120 TEST,120,6,6,186,309,375543
INSP,CBL,Western,1653.93,"July, 2017","LITTLE HOUSE ON THE ",3,HABD REV 120 TEST,120,2,2,167,294,364938
INSP,CBL,Western,1653.93,"July, 2017","LITTLE HOUSE ON THE ",3,HABD REV 120 TEST,120,5,4,107,207,279846
INSP,CBL,Western,1653.93,"July, 2017","LITTLE HOUSE ON THE ",3,HABD REV 120 TEST,120,11,9,175,363,423214
INSP,CBL,Western,1653.93,"July, 2017","LITTLE HOUSE ON THE ",3,HABD REV 120 TEST,120,13,7,172,333,383141
GRIT,DN,Movie,1102.62,"July, 2017",LOCK UP,2,HABD REV 120 TEST,120,12,8,69,139,152063
SUND,CBL,Movie,551.31,"July, 2017",MAN ON FIRE,2,HABD REV 120 TEST,120,5,3,24,54,100482
MET,DN,Crime Drama,1102.62,"March, 2017",MANNIX,6,HEAR A BTR DAY 120,120,2,2,110,293,351610
MET,DN,Crime Drama,1102.62,"March, 2017",MANNIX,6,HEAR A BTR DAY 120,120,9,7,89,258,306082
MET,DN,Crime Drama,1102.62,"March, 2017",MANNIX,6,HEAR A BTR DAY 120,120,7,6,74,245,283259
MET,DN,Crime Drama,1102.62,"March, 2017",MANNIX,6,HEAR A BTR DAY 120,120,6,5,153,316,405306
ESCP,DN,Movie,643.195,"June, 2017",MARY HIGGINS CLARK,2,HABD REV 120 TEST,120,4,4,17,38,55623
ESCP,DN,Movie,643.195,"June, 2017",MARY HIGGINS CLARK,2,HABD REV 120 TEST,120,6,2,11,33,59232
ESCP,DN,Movie,643.195,"June, 2017",MARY HIGGINS CLARK,2,HEAR A BTR DAY 120,120,0,0,22,56,72104
ESCP,DN,Crime Drama,643.195,"April, 2017","MARY HIGGINS CLARK'S",2,HEAR A BTR DAY 120,120,4,2,8,42,54361
ESCP,DN,Crime Drama,643.195,"May, 2017","MARY HIGGINS CLARK'S",2,HEAR A BTR DAY 120,120,1,1,13,53,93669
ESCP,DN,Crime Drama,643.195,"May, 2017","MARY HIGGINS CLARK'S",2,HEAR A BTR DAY 120,120,1,1,6,49,81081
ESCP,DN,Crime Drama,321.5975,"July, 2017","MARY HIGGINS CLARK'S",2,HEAR A BETTER DAY 60,60,1,1,15,66,108906
ESCP,DN,Crime Drama,321.5975,"July, 2017","MARY HIGGINS CLARK'S",1,HEAR A BETTER DAY 60,60,0,0,13,68,108487
ESCP,DN,Crime Drama,321.5975,"July, 2017","MARY HIGGINS CLARK'S",2,HEAR A BETTER DAY 60,60,1,1,31,75,115973
SUND,CBL,Comedy,551.31,"January, 2017",MARY TYLER MOORE SHO,2,HEAR A BTR DAY 120,120,0,0,13,58,68207
SUND,CBL,Comedy,551.31,"March, 2017",MARY TYLER MOORE SHO,2,HEAR A BTR DAY 120,120,1,0,24,36,39108
SUND,CBL,Comedy,551.31,"April, 2017",MARY TYLER MOORE SHO,2,HEAR A BTR DAY 120,120,1,1,13,41,50457
SUND,CBL,Comedy,551.31,"January, 2017",MASH,2,HEAR A BTR DAY 120,120,6,4,85,199,224572
